	V0=0.175			
5.92416	2.2867E-05	1.028684298	1.028707165	
6.10504	2.31797E-05	1.027873249	1.027896429	
6.28864	2.35038E-05	1.02625771	1.026281213	
6.47496	2.38394E-05	1.025824339	1.025848179	
6.664	2.41873E-05	1.024390872	1.02441506	
6.85576	2.45481E-05	1.022975607	1.023000155	
7.05024	2.49223E-05	1.020175325	1.020200247	
7.24744	2.53103E-05	1.017376708	1.017402019	
7.44736	2.57131E-05	1.014865167	1.01489088	
7.65	2.61311E-05	1.009834327	1.009860458	
7.85536	2.6565E-05	1.006069371	1.006095936	
8.06344	2.70157E-05	1.002735627	1.002762643	
8.27424	2.7484E-05	0.997777252	0.997804736	
8.48776	2.79708E-05	0.991209116	0.991237087	
8.704	2.84767E-05	0.984634353	0.98466283	
8.92296	2.90029E-05	0.979716524	0.979745527	
9.14464	2.95505E-05	0.971736877	0.971766428	
9.36904	3.01203E-05	0.964298668	0.964328789	
9.59616	3.07136E-05	0.957199904	0.957230617	
9.826	3.13316E-05	0.950083274	0.950114606	
10.05856	3.19756E-05	0.941820142	0.941852117	
10.29384	3.26471E-05	0.933578553	0.9336112	
10.53184	3.33472E-05	0.925167352	0.925200699	
10.77256	3.40774E-05	0.918013824	0.918047901	
11.016	3.48393E-05	0.911410633	0.911445472	
11.26216	3.56344E-05	0.905191957	0.905227591	
11.51104	3.64642E-05	0.897559256	0.89759572	
11.76264	3.73301E-05	0.893291779	0.893329109	
12.01696	3.82332E-05	0.889196771	0.889235004	
12.274	3.91742E-05	0.887727288	0.887766462	
12.53376	4.01534E-05	0.883242258	0.883282412	
12.79624	4.11695E-05	0.887200704	0.887241873	
13.06144	4.22211E-05	0.888840666	0.888882887	
13.32936	4.33032E-05	0.890633496	0.890676799	
13.6	4.4409E-05	0.8969095	0.896953909	
13.87336	4.55271E-05	0.903234727	0.903280254	
14.14944	4.66413E-05	0.911254388	0.91130103	
14.42824	4.77284E-05	0.923546968	0.923594697	
14.70976	4.87563E-05	0.938798662	0.938847419	
14.994	4.96808E-05	0.948297205	0.948346886	
15.28096	5.04446E-05	0.966866331	0.966916775	
15.57064	5.09729E-05	0.983702119	0.983753092	
15.86304	5.11748E-05	0.996649634	0.996700808	
16.15816	5.09407E-05	1.017729855	1.017780796	
16.456	5.01462E-05	1.035632611	1.035682757	
16.75656	4.86627E-05	1.047378481	1.047427144	
17.05984	4.63732E-05	1.065681931	1.065728305	
17.36584	4.32076E-05	1.075600422	1.075643629	
17.67456	3.91968E-05	1.079050919	1.079090115	
17.986	3.45616E-05	1.087657077	1.087691639	
18.30016	2.985E-05	1.088925223	1.088955073	
18.61704	2.61385E-05	1.091553979	1.091580117	
18.93664	2.533E-05	1.077325023	1.077350353	
19.25896	3.05745E-05	1.06839943	1.068430005	
19.584	4.6856E-05	1.039806398	1.039853254	
19.91176	8.17921E-05	1.010886578	1.01096837	
20.24224	0.000146702	0.979513383	0.979660085	
20.57544	0.000258006	0.934274883	0.93453289	
20.91136	0.000439009	0.896335159	0.896774168	
21.25	0.000722137	0.845004412	0.845726548	
21.59136	0.001151654	0.789280814	0.790432468	
21.93544	0.001786881	0.732288231	0.734075111	
22.28224	0.002705868	0.666820248	0.669526116	
22.63176	0.004009419	0.605865521	0.60987494	
22.984	0.005825261	0.545216296	0.551041557	
23.33896	0.008312038	0.484522895	0.492834933	
23.69664	0.01166264	0.428025827	0.439688467	
24.05704	0.016106263	0.371659483	0.387765746	
24.42016	0.021908379	0.319404918	0.341313297	
24.786	0.029367719	0.27219676	0.301564479	
25.15456	0.038809181	0.229031039	0.26784022	
25.52584	0.050571856	0.190723172	0.241295028	
25.89984	0.064991082	0.156852486	0.221843569	
26.27656	0.082374346	0.128426078	0.210800424	
26.656	0.102970678	0.105120224	0.208090902	
27.03816	0.126934857	0.085582009	0.212516866	
27.42304	0.154287879	0.070517927	0.224805806	
27.81064	0.184876789	0.058415234	0.243292024	
28.20096	0.218337715	0.048851975	0.26718969	
28.594	0.25406745	0.041532305	0.295599755	
28.98976	0.2912084	0.03584615	0.32705455	
29.38824	0.32865317	0.028395353	0.357048523	
29.78944	0.365072754	0.01865133	0.383724084	
30.19336	0.398971087	0.010155062	0.409126149	
30.6	0.428766768	0.004567815	0.433334584	
31.00936	0.452897215	0.001694812	0.454592027	
31.42144	0.469939923	0.000518476	0.470458399	
31.83624	0.478737561	0	0.478737561	
32.25376	0.478515898	0	0.478515898	
32.674	0.468978192	0	0.468978192	
33.09696	0.450362529	0	0.450362529	
33.52264	0.423451258	0	0.423451258	
33.95104	0.389527535	0	0.389527535	
34.38216	0.350279132	0	0.350279132	
34.816	0.30765975	0	0.30765975	
35.25256	0.263721788	0	0.263721788	
35.69184	0.220441434	0	0.220441434	
36.13384	0.179557675	0	0.179557675	
36.57856	0.142445012	0	0.142445012	
37.026	0.110034395	0	0.110034395	
37.47616	0.082790178	0	0.082790178	
37.92904	0.060740775	0	0.060740775	
38.38464	0.043553822	0	0.043553822	
38.84296	0.030640027	0	0.030640027	
39.304	0.021267567	0	0.021267567	
39.76776	0.014669177	0	0.014669177	
40.23424	0.010128412	0	0.010128412	
40.70344	0.007036921	0	0.007036921	
41.17536	0.004921246	0	0.004921246	
41.65	0.003443062	0	0.003443062	
42.12736	0.002380501	0	0.002380501	
42.60744	0.001599616	0	0.001599616	
43.09024	0.001024249	0	0.001024249	
43.57576	0.000610363	0	0.000610363	
44.064	0.000327954	0	0.000327954	
44.55496	0.000150961	0	0.000150961	
45.04864	5.36752E-05	0	5.36752E-05	
45.54504	1.12022E-05	0	1.12022E-05	
46.04416	1.55298E-06	0	1.55298E-06	
46.546	7.57548E-06	0	7.57548E-06	
47.05056	1.7798E-05	0	1.7798E-05	
47.55784	2.60435E-05	0	2.60435E-05	
48.06784	3.01787E-05	0	3.01787E-05	
48.58056	3.05424E-05	0	3.05424E-05	
49.096	2.85303E-05	0	2.85303E-05	
49.61416	2.56074E-05	0	2.56074E-05	
50.13504	2.28073E-05	0	2.28073E-05	
50.65864	2.06212E-05	0	2.06212E-05	
51.18496	1.91164E-05	0	1.91164E-05	
51.714	1.81309E-05	0	1.81309E-05	
52.24576	1.74423E-05	0	1.74423E-05	
52.78024	1.68705E-05	0	1.68705E-05	
53.31744	1.63118E-05	0	1.63118E-05	
53.85736	1.57301E-05	0	1.57301E-05	
54.4	1.51299E-05	0	1.51299E-05	
54.94536	1.45307E-05	0	1.45307E-05	
55.49344	1.39503E-05	0	1.39503E-05	
56.04424	1.33992E-05	0	1.33992E-05	
56.59776	1.28799E-05	0	1.28799E-05	
57.154	1.23907E-05	0	1.23907E-05	
57.71296	1.19281E-05	0	1.19281E-05	
58.27464	1.14888E-05	0	1.14888E-05	
58.83904	1.10705E-05	0	1.10705E-05	
59.40616	1.06716E-05	0	1.06716E-05	
59.976	1.02911E-05	0	1.02911E-05	
60.54856	9.92798E-06	0	9.92798E-06	
61.12384	9.58145E-06	0	9.58145E-06	
61.70184	9.25062E-06	0	9.25062E-06	
62.28256	8.93474E-06	0	8.93474E-06	
62.866	8.63288E-06	0	8.63288E-06	
63.45216	8.34422E-06	0	8.34422E-06	
64.04104	8.06824E-06	0	8.06824E-06	
64.63264	7.80405E-06	0	7.80405E-06	
65.22696	7.55114E-06	0	7.55114E-06	
65.824	7.30888E-06	0	7.30888E-06	
66.42376	7.07675E-06	0	7.07675E-06	
67.02624	6.8542E-06	0	6.8542E-06	
67.63144	6.64071E-06	0	6.64071E-06	
68.23936	6.43594E-06	0	6.43594E-06	
68.85	6.23934E-06	0	6.23934E-06	
69.46336	6.05052E-06	0	6.05052E-06	
70.07944	5.86915E-06	0	5.86915E-06	
70.69824	5.69482E-06	0	5.69482E-06	
71.31976	5.52719E-06	0	5.52719E-06	
71.944	5.366E-06	0	5.366E-06	
72.57096	5.21084E-06	0	5.21084E-06	
73.20064	5.06151E-06	0	5.06151E-06	
73.83304	4.91776E-06	0	4.91776E-06	
74.46816	4.77923E-06	0	4.77923E-06	
75.106	4.6458E-06	0	4.6458E-06	
75.74656	4.51712E-06	0	4.51712E-06	
76.38984	4.39301E-06	0	4.39301E-06	
77.03584	4.27332E-06	0	4.27332E-06	
77.68456	4.15779E-06	0	4.15779E-06	
78.336	4.04629E-06	0	4.04629E-06	
78.99016	3.9386E-06	0	3.9386E-06	
79.64704	3.83461E-06	0	3.83461E-06	
80.30664	3.7341E-06	0	3.7341E-06	
80.96896	3.63694E-06	0	3.63694E-06	
81.634	3.54307E-06	0	3.54307E-06	
82.30176	3.45221E-06	0	3.45221E-06	
82.97224	3.36431E-06	0	3.36431E-06	
83.64544	3.27922E-06	0	3.27922E-06	
84.32136	3.19688E-06	0	3.19688E-06	
85	3.11709E-06	0	3.11709E-06	
85.68136	3.03985E-06	0	3.03985E-06	
86.36544	2.96502E-06	0	2.96502E-06	
87.05224	2.8924E-06	0	2.8924E-06	
87.74176	2.82206E-06	0	2.82206E-06	
88.434	2.75387E-06	0	2.75387E-06	
89.12896	2.68769E-06	0	2.68769E-06	
89.82664	2.62346E-06	0	2.62346E-06	
90.52704	2.5611E-06	0	2.5611E-06	
91.23016	2.50055E-06	0	2.50055E-06	
91.936	2.44175E-06	0	2.44175E-06	
92.64456	2.38469E-06	0	2.38469E-06	
93.35584	2.32917E-06	0	2.32917E-06	
94.06984	2.27526E-06	0	2.27526E-06	
94.78656	2.22276E-06	0	2.22276E-06	
95.506	2.1718E-06	0	2.1718E-06	
96.22816	2.12218E-06	0	2.12218E-06	
96.95304	2.0739E-06	0	2.0739E-06	
97.68064	2.0269E-06	0	2.0269E-06	
98.41096	1.9811E-06	0	1.9811E-06	
99.144	1.93658E-06	0	1.93658E-06	
99.87976	1.8932E-06	0	1.8932E-06	
100.61824	1.85089E-06	0	1.85089E-06	
101.35944	1.80965E-06	0	1.80965E-06	
102.10336	1.76949E-06	0	1.76949E-06	
102.85	1.73033E-06	0	1.73033E-06	
103.59936	1.69211E-06	0	1.69211E-06	
104.35144	1.65483E-06	0	1.65483E-06	
105.10624	1.61842E-06	0	1.61842E-06	
105.86376	1.58295E-06	0	1.58295E-06	
106.624	1.54822E-06	0	1.54822E-06	
107.38696	1.51436E-06	0	1.51436E-06	
108.15264	1.4813E-06	0	1.4813E-06	
108.92104	1.44898E-06	0	1.44898E-06	
109.69216	1.41733E-06	0	1.41733E-06	
110.466	1.38642E-06	0	1.38642E-06	
111.24256	1.35625E-06	0	1.35625E-06	
112.02184	1.32668E-06	0	1.32668E-06	
112.80384	1.29778E-06	0	1.29778E-06	
113.58856	1.26949E-06	0	1.26949E-06	
114.376	1.24179E-06	0	1.24179E-06	
0	1.42166E-05	0.915997579	0.916011796	
0.00136	1.42277E-05	0.958347776	0.958362003	
0.00544	1.42408E-05	0.957819791	0.957834032	
0.01224	1.42559E-05	0.957256125	0.957270381	
0.02176	1.42729E-05	0.956656709	0.956670982	
0.034	1.4292E-05	0.956012961	0.956027253	
0.04896	1.43132E-05	0.955301841	0.955316154	
0.06664	1.43363E-05	0.95452448	0.954538817	
0.08704	1.43616E-05	0.95367967	0.953694031	
0.11016	1.43889E-05	0.952756178	0.952770567	
0.136	1.44183E-05	0.951752443	0.951766861	
0.16456	1.44499E-05	0.950660682	0.950675132	
0.19584	1.44836E-05	0.949492414	0.949506898	
0.22984	1.45195E-05	0.948280526	0.948295046	
0.26656	1.45577E-05	0.946982356	0.946996914	
0.306	1.4598E-05	0.945757081	0.945771679	
0.34816	1.46406E-05	0.94472269	0.944737331	
0.39304	1.46855E-05	0.944015151	0.944029836	
0.44064	1.47328E-05	0.943711506	0.943726239	
0.49096	1.47824E-05	0.943325442	0.943340224	
0.544	1.48344E-05	0.943695109	0.943709944	
0.59976	1.48889E-05	0.944426709	0.944441598	
0.65824	1.49459E-05	0.945106153	0.945121099	
0.71944	1.50054E-05	0.946887028	0.946902033	
0.78336	1.50675E-05	0.948964721	0.948979789	
0.85	1.51323E-05	0.951198861	0.951213994	
0.91936	1.51997E-05	0.952610524	0.952625724	
0.99144	1.52699E-05	0.954279494	0.954294764	
1.06624	1.53429E-05	0.955665141	0.955680484	
1.14376	1.54189E-05	0.956209557	0.956224976	
1.224	1.54977E-05	0.954349364	0.954364861	
1.30696	1.55795E-05	0.95458879	0.954604369	
1.39264	1.56644E-05	0.954645887	0.954661552	
1.48104	1.57525E-05	0.953611736	0.953627489	
1.57216	1.58437E-05	0.952209977	0.952225821	
1.666	1.59383E-05	0.950444549	0.950460488	
1.76256	1.60363E-05	0.950294911	0.950310947	
1.86184	1.61378E-05	0.951494711	0.951510849	
1.96384	1.62428E-05	0.952992373	0.953008616	
2.06856	1.63515E-05	0.95456971	0.954586061	
2.176	1.6464E-05	0.956537322	0.956553786	
2.28616	1.65804E-05	0.958662667	0.958679247	
2.39904	1.67007E-05	0.960877921	0.960894622	
2.51464	1.68252E-05	0.962324711	0.962341536	
2.63296	1.69539E-05	0.963439418	0.963456371	
2.754	1.7087E-05	0.965271558	0.965288645	
2.87776	1.72245E-05	0.967339958	0.967357183	
3.00424	1.73667E-05	0.966951966	0.966969333	
3.13344	1.75138E-05	0.96650914	0.966526653	
3.26536	1.76657E-05	0.965857003	0.965874669	
3.4	1.78228E-05	0.966034102	0.966051925	
3.53736	1.79851E-05	0.965478858	0.965496843	
3.67744	1.81529E-05	0.964231388	0.96424954	
3.82024	1.83263E-05	0.962979062	0.962997388	
3.96576	1.85056E-05	0.963054211	0.963072716	
4.114	1.86909E-05	0.963848946	0.963867637	
4.26496	1.88825E-05	0.963336217	0.963355099	
4.41864	1.90807E-05	0.963894489	0.963913569	
4.57504	1.92855E-05	0.964527441	0.964546726	
4.73416	1.94973E-05	0.963893527	0.963913024	
4.896	1.97164E-05	0.961265659	0.961285375	
5.06056	1.9943E-05	0.957680792	0.957700735	
5.22784	2.01775E-05	0.955886657	0.955906834	
5.39784	2.04199E-05	0.955658626	0.955679046	
5.57056	2.0671E-05	0.955642163	0.955662834	
5.746	2.09309E-05	0.956278351	0.956299282	
5.92416	2.11998E-05	0.957135903	0.957157103	
6.10504	2.14783E-05	0.9575891	0.957610578	
6.28864	2.17668E-05	0.957707582	0.957729349	
6.47496	2.20656E-05	0.959020885	0.959042951	
6.664	2.23752E-05	0.959788833	0.959811208	
6.85576	2.26961E-05	0.960373479	0.960396176	
7.05024	2.30288E-05	0.96061889	0.960641919	
7.24744	2.33736E-05	0.95992986	0.959953234	
7.44736	2.37315E-05	0.959898874	0.959922605	
7.65	2.41028E-05	0.958539635	0.958563738	
7.85536	2.4488E-05	0.957584588	0.957609076	
8.06344	2.48879E-05	0.957020771	0.957045659	
8.27424	2.53033E-05	0.95546562	0.955490923	
8.48776	2.57348E-05	0.95218211	0.952207845	
8.704	2.61832E-05	0.948588974	0.948615157	
8.92296	2.66492E-05	0.94679781	0.946824459	
9.14464	2.71339E-05	0.941931291	0.941958425	
9.36904	2.7638E-05	0.937356794	0.937384432	
9.59616	2.81626E-05	0.932434451	0.932462613	
9.826	2.87086E-05	0.927993338	0.928022046	
10.05856	2.92772E-05	0.921181559	0.921210836	
10.29384	2.98696E-05	0.91468913	0.914719	
10.53184	3.04868E-05	0.907216705	0.907247192	
10.77256	3.11301E-05	0.900119129	0.900150259	
11.016	3.18009E-05	0.893738192	0.893769993	
11.26216	3.25002E-05	0.885961827	0.885994328	
11.51104	3.32298E-05	0.876766453	0.876799683	
11.76264	3.39908E-05	0.87007124	0.870105231	
12.01696	3.47847E-05	0.864072755	0.864107539	
12.274	3.56128E-05	0.858351701	0.858387314	
12.53376	3.64761E-05	0.85083433	0.850870807	
12.79624	3.73754E-05	0.849243844	0.849281219	
13.06144	3.83113E-05	0.84504205	0.845080362	
13.32936	3.92834E-05	0.842636149	0.842675432	
13.6	4.02908E-05	0.842601175	0.842641465	
13.87336	4.13309E-05	0.841371906	0.841413236	
14.14944	4.23991E-05	0.844922357	0.844964756	
14.42824	4.34892E-05	0.849988246	0.850031735	
14.70976	4.45914E-05	0.859535344	0.859579935	
14.994	4.56912E-05	0.864346201	0.864391892	
15.28096	4.67687E-05	0.878148977	0.878195746	
15.57064	4.7796E-05	0.891877759	0.891925555	
15.86304	4.8738E-05	0.904600219	0.904648957	
16.15816	4.95477E-05	0.922275716	0.922325264	
16.456	5.01664E-05	0.941756478	0.941806644	
16.75656	5.05244E-05	0.956352213	0.956402737	
17.05984	5.05383E-05	0.982405496	0.982456034	
17.36584	5.0119E-05	0.998945008	0.998995127	
17.67456	4.91797E-05	1.012371635	1.012420815	
17.986	4.76537E-05	1.033798361	1.033846015	
18.30016	4.55273E-05	1.048596472	1.048641999	
18.61704	4.28905E-05	1.069993111	1.070036001	
18.93664	4.00196E-05	1.073604322	1.073644342	
19.25896	3.75049E-05	1.084746524	1.084784029	
19.584	3.64385E-05	1.078547458	1.078583897	
19.91176	3.86904E-05	1.074715414	1.074754105	
20.24224	4.73035E-05	1.064941854	1.064989158	
20.57544	6.70461E-05	1.041750972	1.041818019	
20.91136	0.000105169	1.026834673	1.026939842	
21.25	0.000172433	0.995450378	0.995622811	
21.59136	0.000284451	0.958301849	0.958586301	
21.93544	0.000463438	0.916749233	0.91721267	
22.28224	0.000740406	0.861963849	0.862704256	
22.63176	0.001157874	0.809927581	0.811085456	
22.984	0.001773102	0.754423019	0.756196121	
23.33896	0.002661828	0.694063494	0.696725322	
23.69664	0.00392241	0.635772409	0.639694819	
24.05704	0.005680163	0.572289453	0.577969616	
24.42016	0.008091561	0.509146069	0.51723763	
24.786	0.011347825	0.44967824	0.461026065	
25.15456	0.015677156	0.391175268	0.406852424	
25.52584	0.021344882	0.335866003	0.357210884	
25.89984	0.028650358	0.283449	0.312099358	
26.27656	0.037919678	0.237093357	0.275013035	
26.656	0.04949291	0.196880255	0.246373165	
27.03816	0.063705215	0.161144793	0.224850008	
27.42304	0.080861132	0.132048949	0.212910081	
27.81064	0.101202324	0.107678593	0.208880917	
28.20096	0.124869685	0.087534368	0.212404053	
28.594	0.15186221	0.071634183	0.223496393	
28.98976	0.181995567	0.059196118	0.241191685	
29.38824	0.214865447	0.049214899	0.264080347	
29.78944	0.249820832	0.041389437	0.291210268	
30.19336	0.285952985	0.035359637	0.321312622	
30.6	0.32210635	0.027703657	0.349810007	
31.00936	0.356914639	0.018020875	0.374935514	
31.42144	0.388865547	0.009675614	0.398541161	
31.83624	0.416390967	0.004420478	0.420811445	
32.25376	0.437979594	0.001626027	0.439605621	
32.674	0.452301715	0.000495415	0.45279713	
33.09696	0.458333892	0	0.458333892	
33.52264	0.455469001	0	0.455469001	
33.95104	0.443597096	0	0.443597096	
34.38216	0.423143183	0	0.423143183	
34.816	0.395054889	0	0.395054889	
35.25256	0.360736403	0	0.360736403	
35.69184	0.321934474	0	0.321934474	
36.13384	0.280588593	0	0.280588593	
36.57856	0.238663004	0	0.238663004	
37.026	0.197980968	0	0.197980968	
37.47616	0.160082886	0	0.160082886	
37.92904	0.126124021	0	0.126124021	
38.38464	0.096822973	0	0.096822973	
38.84296	0.072462946	0	0.072462946	
39.304	0.05294061	0	0.05294061	
39.76776	0.037849783	0	0.037849783	
40.23424	0.026584305	0	0.026584305	
40.70344	0.018442751	0	0.018442751	
41.17536	0.012720549	0	0.012720549	
41.65	0.008779292	0	0.008779292	
42.12736	0.006088774	0	0.006088774	
42.60744	0.004242667	0	0.004242667	
43.09024	0.002952908	0	0.002952908	
43.57576	0.002030206	0	0.002030206	
44.064	0.001358361	0	0.001358361	
44.55496	0.000868897	0	0.000868897	
45.04864	0.000520288	0	0.000520288	
45.54504	0.000283684	0	0.000283684	
46.04416	0.000134988	0	0.000134988	
46.546	5.18672E-05	0	5.18672E-05	
47.05056	1.37414E-05	0	1.37414E-05	
47.55784	2.96126E-06	0	2.96126E-06	
48.06784	5.90642E-06	0	5.90642E-06	
48.58056	1.33803E-05	0	1.33803E-05	
49.096	2.02142E-05	0	2.02142E-05	
49.61416	2.43261E-05	0	2.43261E-05	
50.13504	2.55876E-05	0	2.55876E-05	
50.65864	2.4804E-05	0	2.4804E-05	
51.18496	2.29833E-05	0	2.29833E-05	
51.714	2.09316E-05	0	2.09316E-05	
52.24576	1.9118E-05	0	1.9118E-05	
52.78024	1.77103E-05	0	1.77103E-05	
53.31744	1.66821E-05	0	1.66821E-05	
53.85736	1.59224E-05	0	1.59224E-05	
54.4	1.53136E-05	0	1.53136E-05	
54.94536	1.47697E-05	0	1.47697E-05	
55.49344	1.42443E-05	0	1.42443E-05	
56.04424	1.37218E-05	0	1.37218E-05	
56.59776	1.32036E-05	0	1.32036E-05	
57.154	1.26976E-05	0	1.26976E-05	
57.71296	1.22105E-05	0	1.22105E-05	
58.27464	1.17463E-05	0	1.17463E-05	
58.83904	1.13059E-05	0	1.13059E-05	
59.40616	1.08883E-05	0	1.08883E-05	
59.976	1.04916E-05	0	1.04916E-05	
60.54856	1.01142E-05	0	1.01142E-05	
61.12384	9.75457E-06	0	9.75457E-06	
61.70184	9.41141E-06	0	9.41141E-06	
62.28256	9.08379E-06	0	9.08379E-06	
62.866	8.77092E-06	0	8.77092E-06	
63.45216	8.472E-06	0	8.472E-06	
64.04104	8.18626E-06	0	8.18626E-06	
64.63264	7.91306E-06	0	7.91306E-06	
65.22696	7.65163E-06	0	7.65163E-06	
65.824	7.40147E-06	0	7.40147E-06	
66.42376	7.16194E-06	0	7.16194E-06	
67.02624	6.93246E-06	0	6.93246E-06	
67.63144	6.71254E-06	0	6.71254E-06	
68.23936	6.50165E-06	0	6.50165E-06	
68.85	6.29936E-06	0	6.29936E-06	
69.46336	6.10521E-06	0	6.10521E-06	
70.07944	5.91889E-06	0	5.91889E-06	
70.69824	5.7399E-06	0	5.7399E-06	
71.31976	5.5679E-06	0	5.5679E-06	
71.944	5.40259E-06	0	5.40259E-06	
72.57096	5.24365E-06	0	5.24365E-06	
73.20064	5.09075E-06	0	5.09075E-06	
73.83304	4.94365E-06	0	4.94365E-06	
74.46816	4.80202E-06	0	4.80202E-06	
75.106	4.6656E-06	0	4.6656E-06	
75.74656	4.53416E-06	0	4.53416E-06	
76.38984	4.40749E-06	0	4.40749E-06	
77.03584	4.2854E-06	0	4.2854E-06	
77.68456	4.16764E-06	0	4.16764E-06	
78.336	4.05401E-06	0	4.05401E-06	
78.99016	3.9444E-06	0	3.9444E-06	
79.64704	3.83854E-06	0	3.83854E-06	
80.30664	3.73632E-06	0	3.73632E-06	
80.96896	3.63759E-06	0	3.63759E-06	
81.634	3.54217E-06	0	3.54217E-06	
82.30176	3.44994E-06	0	3.44994E-06	
82.97224	3.36076E-06	0	3.36076E-06	
83.64544	3.27444E-06	0	3.27444E-06	
84.32136	3.19099E-06	0	3.19099E-06	
85	3.11015E-06	0	3.11015E-06	
85.68136	3.03192E-06	0	3.03192E-06	
86.36544	2.95617E-06	0	2.95617E-06	
87.05224	2.88278E-06	0	2.88278E-06	
87.74176	2.81161E-06	0	2.81161E-06	
88.434	2.74267E-06	0	2.74267E-06	
89.12896	2.67584E-06	0	2.67584E-06	
89.82664	2.61097E-06	0	2.61097E-06	
90.52704	2.54808E-06	0	2.54808E-06	
91.23016	2.48704E-06	0	2.48704E-06	
91.936	2.42777E-06	0	2.42777E-06	
92.64456	2.37023E-06	0	2.37023E-06	
93.35584	2.31434E-06	0	2.31434E-06	
94.06984	2.26005E-06	0	2.26005E-06	
94.78656	2.20728E-06	0	2.20728E-06	
95.506	2.15597E-06	0	2.15597E-06	
96.22816	2.10607E-06	0	2.10607E-06	
96.95304	2.05756E-06	0	2.05756E-06	
97.68064	2.01033E-06	0	2.01033E-06	
98.41096	1.96444E-06	0	1.96444E-06	
99.144	1.91969E-06	0	1.91969E-06	
99.87976	1.87615E-06	0	1.87615E-06	
100.61824	1.83375E-06	0	1.83375E-06	
101.35944	1.79244E-06	0	1.79244E-06	
102.10336	1.75221E-06	0	1.75221E-06	
102.85	1.71294E-06	0	1.71294E-06	
103.59936	1.67468E-06	0	1.67468E-06	
104.35144	1.63738E-06	0	1.63738E-06	
105.10624	1.60103E-06	0	1.60103E-06	
105.86376	1.56551E-06	0	1.56551E-06	
106.624	1.53082E-06	0	1.53082E-06	
107.38696	1.49702E-06	0	1.49702E-06	
108.15264	1.46399E-06	0	1.46399E-06	
108.92104	1.43171E-06	0	1.43171E-06	
109.69216	1.40014E-06	0	1.40014E-06	
110.466	1.36933E-06	0	1.36933E-06	
111.24256	1.33922E-06	0	1.33922E-06	
112.02184	1.30975E-06	0	1.30975E-06	
112.80384	1.28098E-06	0	1.28098E-06	
113.58856	1.25278E-06	0	1.25278E-06	
114.376	1.22522E-06	0	1.22522E-06	
0	1.36454E-05	0	1.36454E-05	
0.00136	1.36512E-05	0.849076488	0.849090139	
0.00544	1.36589E-05	0.849256472	0.849270131	
0.01224	1.36686E-05	0.849379827	0.849393496	
